id,title,isMarketParty,backgroundImage,commentCount,minimumOrderValue,code,status,area,countReview,isExpressPin,logo,isOpen,preOrderEnabled,deliveryTime,discountValueForView,rating,__typename
110057,جانبو عمار همدان (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/6212678b9f60a.png,434,150000,0qljyw,ACTIVE,کوچه مشکی,19,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/64342aba32ce7.png,True,False,30,,8.8,VendorListItem
112414,سوپرمارکت هایپر شهر,False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/64a91496a1a62.jpg,0,70000,p4zggn,ACTIVE,اعتمادیه,42,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/64a914969c306.png,True,False,30,,0,VendorListItem
113757,سوپرمارکت هایپر نیلا,False,,0,70000,0q1d82,ACTIVE,استادان,7,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/662757cddc6fa.png,True,False,30,,0,VendorListItem
112949,دیلی مارکت سعیدیه جنوبی همدان (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/65b60fa7744d1.jpg,0,90000,0gkgor,ACTIVE,سعیدیه,12,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/65b60fa75d748.jpg,True,False,30,,9,VendorListItem
110059,جانبو نایب همدان (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/6212719ebc562.png,812,200000,0ro15z,ACTIVE,مزدقینه,47,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/664323f001878.jpg,True,False,30,,8,VendorListItem
110957,دیلی مارکت فرهنگ همدان (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/62cd57e25a74d.jpg,541,100000,0q1ogd,ACTIVE,شهناز,59,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/65b61002b5794.jpg,True,False,30,,8.2,VendorListItem
110954,دیلی مارکت هنرستان همدان(همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/62cd5be1c70a6.jpg,353,90000,p6z41o,ACTIVE,سعیدیه,28,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/65b620ac306e0.jpg,True,False,30,,8.4,VendorListItem
111157,فروشگاه هفت آزاد غربی همدان (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/62e91a6166deb.jpeg,901,80000,0q1oj9,ACTIVE,شهناز,76,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/64342a4c8225c.png,True,False,30,,8.8,VendorListItem
110953,دیلی مارکت شکریه همدان(همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/62cd5cfc4fc3f.jpg,184,90000,pvq92x,ACTIVE,هنرستان,16,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/65b60ff355f56.jpg,True,False,30,,8.6,VendorListItem
113804,سوپرمارکت نواب,False,,0,70000,0ygjzn,ACTIVE,شهناز,3,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/66388995bc8df.png,True,False,30,,0,VendorListItem
110058,جانبو الغدیر همدان (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/62126de3d6759.png,1099,200000,pzd4n2,ACTIVE,مزدقینه,59,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/66432936ef407.jpg,True,False,30,,9,VendorListItem
108124,سوپرمارکت بابانظر,False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/619a54cfcf6da.jpg,4555,70000,0wwn6z,ACTIVE,FIXME,242,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/default.png,True,False,30,,8.4,VendorListItem
