id,title,isMarketParty,backgroundImage,commentCount,minimumOrderValue,code,status,area,countReview,isExpressPin,logo,isOpen,preOrderEnabled,deliveryTime,discountValueForView,rating,__typename
113919,دیلی مارکت عدالت پردیس (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/666706df3646f.jpg,0,80000,0jjmxq,ACTIVE,فاز 1,4,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/666706df30b21.jpg,False,True,30,,0,VendorListItem
89077,سوپرمارکت یاران دریان البرز (پردیس),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/6135f33df12d6.jpg,2706,70000,pvek2m,ACTIVE,فاز 2,117,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/64342e475771d.png,False,True,30,,7.1,VendorListItem
112942,سوپرمارکت داریان (پردیس),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/6548d700a812e.jpg,0,70000,37r5j2,ACTIVE,FIXME,4,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/6548d700a2e3c.png,False,True,30,,8,VendorListItem
