id,title,isMarketParty,backgroundImage,commentCount,minimumOrderValue,code,status,area,countReview,isExpressPin,logo,isOpen,preOrderEnabled,deliveryTime,discountValueForView,rating,__typename,Vendor_Details
112369,دیلی مارکت نارنجستان اهواز (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/64b8ecfb3c1a6.jpg,0,90000,31zlm2,ACTIVE,بهارستان,13,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/64b8ecfb36703.jpg,True,False,30,,8.8,VendorListItem,{}
66310,سوپرمارکت نارنج,False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/60a8eb77847dd.jpg,4164,70000,pz87ej,ACTIVE,بهارستان,369,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/default.png,True,False,30,,9.2,VendorListItem,{}
114116,جانبو اهواز کارگر (همواره تخفیف),False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/66a0d373a3f44.png,0,80000,3xw5j4,ACTIVE,شهرک برق,0,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/66a0d373a0207.jpg,True,False,30,,0.0,VendorListItem,"{'data': {'superMarket': {'data': {'vendorInfo': {'id': 114116, 'title': 'جانبو اهواز کارگر (همواره تخفیف)', 'isLiked': False, 'latencyMinutes': 0, 'backgroundImage': 'https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/66a0d373a3f44.png', 'commentCount': 0, 'minimumOrderValue': 80000, 'code': '3xw5j4', 'status': 'ACTIVE', 'area': 'شهرک برق', 'address': 'اهواز بلوار کارگر شرقی اهواز بلوار کارگر شرقی', 'preOrderStatus': 'OFF', 'vendorImagesCount': 0, 'textCommentCount': 0, 'isPro': False, 'city': 'اهواز', 'logo': 'https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/66a0d373a0207.jpg', 'isOpen': True, 'isPreorderEnabled': False, 'hasSlowDelivery': None, 'distance': None, 'maxDiscount': 0, 'deliveryStatus': 'cannot deliver', 'rating': 0, 'vendorState': 4, 'vendorStateText': 'آدرس انتخابی شما خارج از محدوده سرویس دهی است.', 'minOrder': 80000, 'deliveryData': {'isExpress': False, 'doesDeliver': False, 'distance': 0, 'id': 0, 'deliveryFee': 0, 'minimumOrderValue': 0, 'deliveryStatus': '', 'deliveryTypes': {'hasExpress': False, 'hasPickup': False, 'hasSlow': False, 'hasVendor': False, '__typename': 'DeliveryTypes'}, 'pickupDetail': {'driveTime': None, 'fee': None, 'prepareTime': None, '__typename': 'PickupDetail'}, 'detail': {'vendorId': 0, 'normalPreparationTime': 0, 'normalTimeFactor': 0, 'safetyTimeFactor': 0, 'driveTime': 30, 'minThresholdDeliveryTime': 0, 'maxThresholdDeliveryTime': 0, 'totalTime': 0, 'delayTime': None, 'maxTotalTime': None, 'minTotalTime': None, 'action': None, 'openAtEta': None, '__typename': 'Detail'}, '__typename': 'DeliveryData'}, 'location': {'lat': 31.282915, 'lon': 48.647311, '__typename': 'Location'}, 'preOrderSchedule': {'tomorrow': None, 'today': None, '__typename': 'PreOrderSchedule'}, 'schedules': [{'weekDay': 1, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 2, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 3, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 4, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 5, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 6, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 7, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}], 'preorderToday': {'weekDay': None, 'name': None, 'intervals': None, '__typename': 'Today'}, 'preorderTomorrow': {'weekDay': None, 'name': None, 'intervals': None, '__typename': 'Tomorrow'}, 'reviewStars': {'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 0, '__typename': 'ReviewStars'}, 'paymentTypesToShow': ['آنلاین'], 'vendorImages': [], '__typename': 'VendorInfo'}, 'sections': [{'type': 'coupon', 'value': 0, '__typename': 'VendorSections'}, {'type': 'market-party', 'value': 14, '__typename': 'VendorSections'}, {'type': 'previous-purchase', 'value': 0, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 1444, '__typename': 'VendorSections'}, {'type': 'bundle-list', 'value': 0, '__typename': 'VendorSections'}, {'type': 'banner-list', 'value': 121, '__typename': 'VendorSections'}, {'type': 'category', 'value': 0, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 1446, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 977, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 290, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 658, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 1397, '__typename': 'VendorSections'}], '__typename': 'SuperMarketResult'}, 'status': True, 'errors': None, '__typename': 'SuperMarketResponse'}}}"
56024,سوپرمارکت هایپر گلها,False,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/60a6156cae315.jpg,30372,70000,0wzd4q,ACTIVE,پردیس,2046,False,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/default.png,True,False,30,,9.0,VendorListItem,"{'data': {'superMarket': {'data': {'vendorInfo': {'id': 56024, 'title': 'سوپرمارکت هایپر گلها', 'isLiked': False, 'latencyMinutes': 0, 'backgroundImage': 'https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/60a6156cae315.jpg', 'commentCount': 30372, 'minimumOrderValue': 70000, 'code': '0wzd4q', 'status': 'ACTIVE', 'area': 'پردیس', 'address': 'اهواز، پردیس خیابان گلبهار خیابان نگین مجتمع گلها بلوک 10، سوپرمارکت هایپر گلها', 'preOrderStatus': 'TODAY_TOMORROW', 'vendorImagesCount': 0, 'textCommentCount': 2050, 'isPro': True, 'city': 'اهواز', 'logo': 'https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/default.png', 'isOpen': True, 'isPreorderEnabled': False, 'hasSlowDelivery': None, 'distance': None, 'maxDiscount': 0, 'deliveryStatus': 'cannot deliver', 'rating': 4.5, 'vendorState': 4, 'vendorStateText': 'آدرس انتخابی شما خارج از محدوده سرویس دهی است.', 'minOrder': 70000, 'deliveryData': {'isExpress': False, 'doesDeliver': False, 'distance': 0, 'id': 0, 'deliveryFee': 0, 'minimumOrderValue': 0, 'deliveryStatus': '', 'deliveryTypes': {'hasExpress': False, 'hasPickup': False, 'hasSlow': False, 'hasVendor': False, '__typename': 'DeliveryTypes'}, 'pickupDetail': {'driveTime': None, 'fee': None, 'prepareTime': None, '__typename': 'PickupDetail'}, 'detail': {'vendorId': 0, 'normalPreparationTime': 0, 'normalTimeFactor': 0, 'safetyTimeFactor': 0, 'driveTime': 30, 'minThresholdDeliveryTime': 0, 'maxThresholdDeliveryTime': 0, 'totalTime': 0, 'delayTime': None, 'maxTotalTime': None, 'minTotalTime': None, 'action': None, 'openAtEta': None, '__typename': 'Detail'}, '__typename': 'DeliveryData'}, 'location': {'lat': 31.285139, 'lon': 48.608349, '__typename': 'Location'}, 'preOrderSchedule': {'tomorrow': {'weekDay': 'tomorrow', 'name': 'فردا', 'intervals': [{'label': '11:30 تا 12:00', 'value': '2024-08-27 11:45:00', '__typename': 'Intervals'}, {'label': '12:00 تا 12:30', 'value': '2024-08-27 12:15:00', '__typename': 'Intervals'}, {'label': '12:30 تا 13:00', 'value': '2024-08-27 12:45:00', '__typename': 'Intervals'}, {'label': '13:00 تا 13:30', 'value': '2024-08-27 13:15:00', '__typename': 'Intervals'}, {'label': '13:30 تا 14:00', 'value': '2024-08-27 13:45:00', '__typename': 'Intervals'}, {'label': '14:00 تا 14:30', 'value': '2024-08-27 14:15:00', '__typename': 'Intervals'}, {'label': '14:30 تا 15:00', 'value': '2024-08-27 14:45:00', '__typename': 'Intervals'}, {'label': '15:00 تا 15:30', 'value': '2024-08-27 15:15:00', '__typename': 'Intervals'}, {'label': '15:30 تا 16:00', 'value': '2024-08-27 15:45:00', '__typename': 'Intervals'}, {'label': '16:00 تا 16:30', 'value': '2024-08-27 16:15:00', '__typename': 'Intervals'}, {'label': '16:30 تا 17:00', 'value': '2024-08-27 16:45:00', '__typename': 'Intervals'}, {'label': '17:00 تا 17:30', 'value': '2024-08-27 17:15:00', '__typename': 'Intervals'}, {'label': '17:30 تا 18:00', 'value': '2024-08-27 17:45:00', '__typename': 'Intervals'}, {'label': '18:00 تا 18:30', 'value': '2024-08-27 18:15:00', '__typename': 'Intervals'}, {'label': '18:30 تا 19:00', 'value': '2024-08-27 18:45:00', '__typename': 'Intervals'}, {'label': '19:00 تا 19:30', 'value': '2024-08-27 19:15:00', '__typename': 'Intervals'}, {'label': '19:30 تا 20:00', 'value': '2024-08-27 19:45:00', '__typename': 'Intervals'}, {'label': '20:00 تا 20:30', 'value': '2024-08-27 20:15:00', '__typename': 'Intervals'}, {'label': '20:30 تا 21:00', 'value': '2024-08-27 20:45:00', '__typename': 'Intervals'}, {'label': '21:00 تا 21:30', 'value': '2024-08-27 21:15:00', '__typename': 'Intervals'}, {'label': '21:30 تا 22:00', 'value': '2024-08-27 21:45:00', '__typename': 'Intervals'}, {'label': '22:00 تا 22:30', 'value': '2024-08-27 22:15:00', '__typename': 'Intervals'}, {'label': '22:30 تا 23:00', 'value': '2024-08-27 22:45:00', '__typename': 'Intervals'}, {'label': '23:00 تا 23:30', 'value': '2024-08-27 23:15:00', '__typename': 'Intervals'}], '__typename': 'Tomorrow'}, 'today': {'weekDay': 'today', 'name': 'امروز', 'intervals': [{'label': '17:15 تا 17:45', 'value': '2024-08-26 17:30:00', '__typename': 'Intervals'}, {'label': '17:45 تا 18:15', 'value': '2024-08-26 18:00:00', '__typename': 'Intervals'}, {'label': '18:15 تا 18:45', 'value': '2024-08-26 18:30:00', '__typename': 'Intervals'}, {'label': '18:45 تا 19:15', 'value': '2024-08-26 19:00:00', '__typename': 'Intervals'}, {'label': '19:15 تا 19:45', 'value': '2024-08-26 19:30:00', '__typename': 'Intervals'}, {'label': '19:45 تا 20:15', 'value': '2024-08-26 20:00:00', '__typename': 'Intervals'}, {'label': '20:15 تا 20:45', 'value': '2024-08-26 20:30:00', '__typename': 'Intervals'}, {'label': '20:45 تا 21:15', 'value': '2024-08-26 21:00:00', '__typename': 'Intervals'}, {'label': '21:15 تا 21:45', 'value': '2024-08-26 21:30:00', '__typename': 'Intervals'}, {'label': '21:45 تا 22:15', 'value': '2024-08-26 22:00:00', '__typename': 'Intervals'}, {'label': '22:15 تا 22:45', 'value': '2024-08-26 22:30:00', '__typename': 'Intervals'}, {'label': '22:45 تا 23:15', 'value': '2024-08-26 23:00:00', '__typename': 'Intervals'}], '__typename': 'Today'}, '__typename': 'PreOrderSchedule'}, 'schedules': [{'weekDay': 1, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:30', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 2, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:31', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 3, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:32', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 4, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:33', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 5, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:34', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 6, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:35', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 7, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:36', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}], 'preorderToday': {'weekDay': 'today', 'name': 'امروز', 'intervals': [{'label': '17:15 تا 17:45', 'value': '2024-08-26 17:30:00', '__typename': 'Intervals'}, {'label': '17:45 تا 18:15', 'value': '2024-08-26 18:00:00', '__typename': 'Intervals'}, {'label': '18:15 تا 18:45', 'value': '2024-08-26 18:30:00', '__typename': 'Intervals'}, {'label': '18:45 تا 19:15', 'value': '2024-08-26 19:00:00', '__typename': 'Intervals'}, {'label': '19:15 تا 19:45', 'value': '2024-08-26 19:30:00', '__typename': 'Intervals'}, {'label': '19:45 تا 20:15', 'value': '2024-08-26 20:00:00', '__typename': 'Intervals'}, {'label': '20:15 تا 20:45', 'value': '2024-08-26 20:30:00', '__typename': 'Intervals'}, {'label': '20:45 تا 21:15', 'value': '2024-08-26 21:00:00', '__typename': 'Intervals'}, {'label': '21:15 تا 21:45', 'value': '2024-08-26 21:30:00', '__typename': 'Intervals'}, {'label': '21:45 تا 22:15', 'value': '2024-08-26 22:00:00', '__typename': 'Intervals'}, {'label': '22:15 تا 22:45', 'value': '2024-08-26 22:30:00', '__typename': 'Intervals'}, {'label': '22:45 تا 23:15', 'value': '2024-08-26 23:00:00', '__typename': 'Intervals'}], '__typename': 'Today'}, 'preorderTomorrow': {'weekDay': 'tomorrow', 'name': 'فردا', 'intervals': [{'label': '11:30 تا 12:00', 'value': '2024-08-27 11:45:00', '__typename': 'Intervals'}, {'label': '12:00 تا 12:30', 'value': '2024-08-27 12:15:00', '__typename': 'Intervals'}, {'label': '12:30 تا 13:00', 'value': '2024-08-27 12:45:00', '__typename': 'Intervals'}, {'label': '13:00 تا 13:30', 'value': '2024-08-27 13:15:00', '__typename': 'Intervals'}, {'label': '13:30 تا 14:00', 'value': '2024-08-27 13:45:00', '__typename': 'Intervals'}, {'label': '14:00 تا 14:30', 'value': '2024-08-27 14:15:00', '__typename': 'Intervals'}, {'label': '14:30 تا 15:00', 'value': '2024-08-27 14:45:00', '__typename': 'Intervals'}, {'label': '15:00 تا 15:30', 'value': '2024-08-27 15:15:00', '__typename': 'Intervals'}, {'label': '15:30 تا 16:00', 'value': '2024-08-27 15:45:00', '__typename': 'Intervals'}, {'label': '16:00 تا 16:30', 'value': '2024-08-27 16:15:00', '__typename': 'Intervals'}, {'label': '16:30 تا 17:00', 'value': '2024-08-27 16:45:00', '__typename': 'Intervals'}, {'label': '17:00 تا 17:30', 'value': '2024-08-27 17:15:00', '__typename': 'Intervals'}, {'label': '17:30 تا 18:00', 'value': '2024-08-27 17:45:00', '__typename': 'Intervals'}, {'label': '18:00 تا 18:30', 'value': '2024-08-27 18:15:00', '__typename': 'Intervals'}, {'label': '18:30 تا 19:00', 'value': '2024-08-27 18:45:00', '__typename': 'Intervals'}, {'label': '19:00 تا 19:30', 'value': '2024-08-27 19:15:00', '__typename': 'Intervals'}, {'label': '19:30 تا 20:00', 'value': '2024-08-27 19:45:00', '__typename': 'Intervals'}, {'label': '20:00 تا 20:30', 'value': '2024-08-27 20:15:00', '__typename': 'Intervals'}, {'label': '20:30 تا 21:00', 'value': '2024-08-27 20:45:00', '__typename': 'Intervals'}, {'label': '21:00 تا 21:30', 'value': '2024-08-27 21:15:00', '__typename': 'Intervals'}, {'label': '21:30 تا 22:00', 'value': '2024-08-27 21:45:00', '__typename': 'Intervals'}, {'label': '22:00 تا 22:30', 'value': '2024-08-27 22:15:00', '__typename': 'Intervals'}, {'label': '22:30 تا 23:00', 'value': '2024-08-27 22:45:00', '__typename': 'Intervals'}, {'label': '23:00 تا 23:30', 'value': '2024-08-27 23:15:00', '__typename': 'Intervals'}], '__typename': 'Tomorrow'}, 'reviewStars': {'one': 3, 'two': 0, 'three': 4, 'four': 11, 'five': 79, '__typename': 'ReviewStars'}, 'paymentTypesToShow': ['آنلاین'], 'vendorImages': [], '__typename': 'VendorInfo'}, 'sections': [{'type': 'coupon', 'value': 0, '__typename': 'VendorSections'}, {'type': 'market-party', 'value': 14, '__typename': 'VendorSections'}, {'type': 'previous-purchase', 'value': 0, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 1444, '__typename': 'VendorSections'}, {'type': 'bundle-list', 'value': 0, '__typename': 'VendorSections'}, {'type': 'banner-list', 'value': 121, '__typename': 'VendorSections'}, {'type': 'category', 'value': 0, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 1039, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 938, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 607, '__typename': 'VendorSections'}, {'type': 'product-list', 'value': 1401, '__typename': 'VendorSections'}], '__typename': 'SuperMarketResult'}, 'status': True, 'errors': None, '__typename': 'SuperMarketResponse'}}}"
