__typename,address,area,backgroundImage,city,code,commentCount,deliveryData,deliveryStatus,distance,hasSlowDelivery,id,isLiked,isOpen,isPreorderEnabled,isPro,latencyMinutes,logo,maxDiscount,minOrder,minimumOrderValue,paymentTypesToShow,preOrderSchedule,preOrderStatus,preorderToday,preorderTomorrow,rating,reviewStars,schedules,status,textCommentCount,title,vendorImages,vendorImagesCount,vendorState,vendorStateText,lat,lon
VendorInfo,,,,Ahvaz,31zlm2,,{},,,,112369,,,,,,,,,,[],{},,{},{},,{},[],,,,[],,,,,
VendorInfo,,,,Ahvaz,pz87ej,,{},,,,66310,,,,,,,,,,[],{},,{},{},,{},[],,,,[],,,,,
VendorInfo,اهواز بلوار کارگر شرقی اهواز بلوار کارگر شرقی,شهرک برق,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/66a0d373a3f44.png,اهواز,3xw5j4,0.0,"{'isExpress': False, 'doesDeliver': False, 'distance': 0, 'id': 0, 'deliveryFee': 0, 'minimumOrderValue': 0, 'deliveryStatus': '', 'deliveryTypes': {'hasExpress': False, 'hasPickup': False, 'hasSlow': False, 'hasVendor': False, '__typename': 'DeliveryTypes'}, 'pickupDetail': {'driveTime': None, 'fee': None, 'prepareTime': None, '__typename': 'PickupDetail'}, 'detail': {'vendorId': 0, 'normalPreparationTime': 0, 'normalTimeFactor': 0, 'safetyTimeFactor': 0, 'driveTime': 30, 'minThresholdDeliveryTime': 0, 'maxThresholdDeliveryTime': 0, 'totalTime': 0, 'delayTime': None, 'maxTotalTime': None, 'minTotalTime': None, 'action': None, 'openAtEta': None, '__typename': 'Detail'}, '__typename': 'DeliveryData'}",cannot deliver,,,114116,False,True,False,False,0.0,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/66a0d373a0207.jpg,0.0,80000.0,80000.0,['آنلاین'],"{'tomorrow': None, 'today': None, '__typename': 'PreOrderSchedule'}",OFF,"{'weekDay': None, 'name': None, 'intervals': None, '__typename': 'Today'}","{'weekDay': None, 'name': None, 'intervals': None, '__typename': 'Tomorrow'}",0.0,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 0, '__typename': 'ReviewStars'}","[{'weekDay': 1, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 2, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 3, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 4, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 5, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 6, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 7, 'allDay': False, 'startHour': '09:00', 'stopHour': '21:00', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}]",ACTIVE,0.0,جانبو اهواز کارگر (همواره تخفیف),[],0.0,4,آدرس انتخابی شما خارج از محدوده سرویس دهی است.,31.282915,48.647311
VendorInfo,اهواز، پردیس خیابان گلبهار خیابان نگین مجتمع گلها بلوک 10، سوپرمارکت هایپر گلها,پردیس,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/60a6156cae315.jpg,اهواز,0wzd4q,30372.0,"{'isExpress': False, 'doesDeliver': False, 'distance': 0, 'id': 0, 'deliveryFee': 0, 'minimumOrderValue': 0, 'deliveryStatus': '', 'deliveryTypes': {'hasExpress': False, 'hasPickup': False, 'hasSlow': False, 'hasVendor': False, '__typename': 'DeliveryTypes'}, 'pickupDetail': {'driveTime': None, 'fee': None, 'prepareTime': None, '__typename': 'PickupDetail'}, 'detail': {'vendorId': 0, 'normalPreparationTime': 0, 'normalTimeFactor': 0, 'safetyTimeFactor': 0, 'driveTime': 30, 'minThresholdDeliveryTime': 0, 'maxThresholdDeliveryTime': 0, 'totalTime': 0, 'delayTime': None, 'maxTotalTime': None, 'minTotalTime': None, 'action': None, 'openAtEta': None, '__typename': 'Detail'}, '__typename': 'DeliveryData'}",cannot deliver,,,56024,False,True,False,True,0.0,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/default.png,0.0,70000.0,70000.0,['آنلاین'],"{'tomorrow': {'weekDay': 'tomorrow', 'name': 'فردا', 'intervals': [{'label': '11:30 تا 12:00', 'value': '2024-08-27 11:45:00', '__typename': 'Intervals'}, {'label': '12:00 تا 12:30', 'value': '2024-08-27 12:15:00', '__typename': 'Intervals'}, {'label': '12:30 تا 13:00', 'value': '2024-08-27 12:45:00', '__typename': 'Intervals'}, {'label': '13:00 تا 13:30', 'value': '2024-08-27 13:15:00', '__typename': 'Intervals'}, {'label': '13:30 تا 14:00', 'value': '2024-08-27 13:45:00', '__typename': 'Intervals'}, {'label': '14:00 تا 14:30', 'value': '2024-08-27 14:15:00', '__typename': 'Intervals'}, {'label': '14:30 تا 15:00', 'value': '2024-08-27 14:45:00', '__typename': 'Intervals'}, {'label': '15:00 تا 15:30', 'value': '2024-08-27 15:15:00', '__typename': 'Intervals'}, {'label': '15:30 تا 16:00', 'value': '2024-08-27 15:45:00', '__typename': 'Intervals'}, {'label': '16:00 تا 16:30', 'value': '2024-08-27 16:15:00', '__typename': 'Intervals'}, {'label': '16:30 تا 17:00', 'value': '2024-08-27 16:45:00', '__typename': 'Intervals'}, {'label': '17:00 تا 17:30', 'value': '2024-08-27 17:15:00', '__typename': 'Intervals'}, {'label': '17:30 تا 18:00', 'value': '2024-08-27 17:45:00', '__typename': 'Intervals'}, {'label': '18:00 تا 18:30', 'value': '2024-08-27 18:15:00', '__typename': 'Intervals'}, {'label': '18:30 تا 19:00', 'value': '2024-08-27 18:45:00', '__typename': 'Intervals'}, {'label': '19:00 تا 19:30', 'value': '2024-08-27 19:15:00', '__typename': 'Intervals'}, {'label': '19:30 تا 20:00', 'value': '2024-08-27 19:45:00', '__typename': 'Intervals'}, {'label': '20:00 تا 20:30', 'value': '2024-08-27 20:15:00', '__typename': 'Intervals'}, {'label': '20:30 تا 21:00', 'value': '2024-08-27 20:45:00', '__typename': 'Intervals'}, {'label': '21:00 تا 21:30', 'value': '2024-08-27 21:15:00', '__typename': 'Intervals'}, {'label': '21:30 تا 22:00', 'value': '2024-08-27 21:45:00', '__typename': 'Intervals'}, {'label': '22:00 تا 22:30', 'value': '2024-08-27 22:15:00', '__typename': 'Intervals'}, {'label': '22:30 تا 23:00', 'value': '2024-08-27 22:45:00', '__typename': 'Intervals'}, {'label': '23:00 تا 23:30', 'value': '2024-08-27 23:15:00', '__typename': 'Intervals'}], '__typename': 'Tomorrow'}, 'today': {'weekDay': 'today', 'name': 'امروز', 'intervals': [{'label': '17:15 تا 17:45', 'value': '2024-08-26 17:30:00', '__typename': 'Intervals'}, {'label': '17:45 تا 18:15', 'value': '2024-08-26 18:00:00', '__typename': 'Intervals'}, {'label': '18:15 تا 18:45', 'value': '2024-08-26 18:30:00', '__typename': 'Intervals'}, {'label': '18:45 تا 19:15', 'value': '2024-08-26 19:00:00', '__typename': 'Intervals'}, {'label': '19:15 تا 19:45', 'value': '2024-08-26 19:30:00', '__typename': 'Intervals'}, {'label': '19:45 تا 20:15', 'value': '2024-08-26 20:00:00', '__typename': 'Intervals'}, {'label': '20:15 تا 20:45', 'value': '2024-08-26 20:30:00', '__typename': 'Intervals'}, {'label': '20:45 تا 21:15', 'value': '2024-08-26 21:00:00', '__typename': 'Intervals'}, {'label': '21:15 تا 21:45', 'value': '2024-08-26 21:30:00', '__typename': 'Intervals'}, {'label': '21:45 تا 22:15', 'value': '2024-08-26 22:00:00', '__typename': 'Intervals'}, {'label': '22:15 تا 22:45', 'value': '2024-08-26 22:30:00', '__typename': 'Intervals'}, {'label': '22:45 تا 23:15', 'value': '2024-08-26 23:00:00', '__typename': 'Intervals'}], '__typename': 'Today'}, '__typename': 'PreOrderSchedule'}",TODAY_TOMORROW,"{'weekDay': 'today', 'name': 'امروز', 'intervals': [{'label': '17:15 تا 17:45', 'value': '2024-08-26 17:30:00', '__typename': 'Intervals'}, {'label': '17:45 تا 18:15', 'value': '2024-08-26 18:00:00', '__typename': 'Intervals'}, {'label': '18:15 تا 18:45', 'value': '2024-08-26 18:30:00', '__typename': 'Intervals'}, {'label': '18:45 تا 19:15', 'value': '2024-08-26 19:00:00', '__typename': 'Intervals'}, {'label': '19:15 تا 19:45', 'value': '2024-08-26 19:30:00', '__typename': 'Intervals'}, {'label': '19:45 تا 20:15', 'value': '2024-08-26 20:00:00', '__typename': 'Intervals'}, {'label': '20:15 تا 20:45', 'value': '2024-08-26 20:30:00', '__typename': 'Intervals'}, {'label': '20:45 تا 21:15', 'value': '2024-08-26 21:00:00', '__typename': 'Intervals'}, {'label': '21:15 تا 21:45', 'value': '2024-08-26 21:30:00', '__typename': 'Intervals'}, {'label': '21:45 تا 22:15', 'value': '2024-08-26 22:00:00', '__typename': 'Intervals'}, {'label': '22:15 تا 22:45', 'value': '2024-08-26 22:30:00', '__typename': 'Intervals'}, {'label': '22:45 تا 23:15', 'value': '2024-08-26 23:00:00', '__typename': 'Intervals'}], '__typename': 'Today'}","{'weekDay': 'tomorrow', 'name': 'فردا', 'intervals': [{'label': '11:30 تا 12:00', 'value': '2024-08-27 11:45:00', '__typename': 'Intervals'}, {'label': '12:00 تا 12:30', 'value': '2024-08-27 12:15:00', '__typename': 'Intervals'}, {'label': '12:30 تا 13:00', 'value': '2024-08-27 12:45:00', '__typename': 'Intervals'}, {'label': '13:00 تا 13:30', 'value': '2024-08-27 13:15:00', '__typename': 'Intervals'}, {'label': '13:30 تا 14:00', 'value': '2024-08-27 13:45:00', '__typename': 'Intervals'}, {'label': '14:00 تا 14:30', 'value': '2024-08-27 14:15:00', '__typename': 'Intervals'}, {'label': '14:30 تا 15:00', 'value': '2024-08-27 14:45:00', '__typename': 'Intervals'}, {'label': '15:00 تا 15:30', 'value': '2024-08-27 15:15:00', '__typename': 'Intervals'}, {'label': '15:30 تا 16:00', 'value': '2024-08-27 15:45:00', '__typename': 'Intervals'}, {'label': '16:00 تا 16:30', 'value': '2024-08-27 16:15:00', '__typename': 'Intervals'}, {'label': '16:30 تا 17:00', 'value': '2024-08-27 16:45:00', '__typename': 'Intervals'}, {'label': '17:00 تا 17:30', 'value': '2024-08-27 17:15:00', '__typename': 'Intervals'}, {'label': '17:30 تا 18:00', 'value': '2024-08-27 17:45:00', '__typename': 'Intervals'}, {'label': '18:00 تا 18:30', 'value': '2024-08-27 18:15:00', '__typename': 'Intervals'}, {'label': '18:30 تا 19:00', 'value': '2024-08-27 18:45:00', '__typename': 'Intervals'}, {'label': '19:00 تا 19:30', 'value': '2024-08-27 19:15:00', '__typename': 'Intervals'}, {'label': '19:30 تا 20:00', 'value': '2024-08-27 19:45:00', '__typename': 'Intervals'}, {'label': '20:00 تا 20:30', 'value': '2024-08-27 20:15:00', '__typename': 'Intervals'}, {'label': '20:30 تا 21:00', 'value': '2024-08-27 20:45:00', '__typename': 'Intervals'}, {'label': '21:00 تا 21:30', 'value': '2024-08-27 21:15:00', '__typename': 'Intervals'}, {'label': '21:30 تا 22:00', 'value': '2024-08-27 21:45:00', '__typename': 'Intervals'}, {'label': '22:00 تا 22:30', 'value': '2024-08-27 22:15:00', '__typename': 'Intervals'}, {'label': '22:30 تا 23:00', 'value': '2024-08-27 22:45:00', '__typename': 'Intervals'}, {'label': '23:00 تا 23:30', 'value': '2024-08-27 23:15:00', '__typename': 'Intervals'}], '__typename': 'Tomorrow'}",4.5,"{'one': 3, 'two': 0, 'three': 4, 'four': 11, 'five': 79, '__typename': 'ReviewStars'}","[{'weekDay': 1, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:30', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 2, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:31', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 3, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:32', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 4, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:33', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 5, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:34', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 6, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:35', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 7, 'allDay': False, 'startHour': '11:00', 'stopHour': '23:36', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}]",ACTIVE,2050.0,سوپرمارکت هایپر گلها,[],0.0,4,آدرس انتخابی شما خارج از محدوده سرویس دهی است.,31.285139,48.608349
VendorInfo,اهواز، گلستان، انتهای خیابان دی، نبش بلوار کارگر، سوپرمارکت دی مارکت,شهرک برق,https://cdn.snapp.express/media/cache/vendor_item_cover/uploads/images/vendors/covers/6561ab8b312ce.jpg,اهواز,37r5wx,0.0,"{'isExpress': False, 'doesDeliver': False, 'distance': 0, 'id': 0, 'deliveryFee': 0, 'minimumOrderValue': 0, 'deliveryStatus': '', 'deliveryTypes': {'hasExpress': False, 'hasPickup': False, 'hasSlow': False, 'hasVendor': False, '__typename': 'DeliveryTypes'}, 'pickupDetail': {'driveTime': None, 'fee': None, 'prepareTime': None, '__typename': 'PickupDetail'}, 'detail': {'vendorId': 0, 'normalPreparationTime': 0, 'normalTimeFactor': 0, 'safetyTimeFactor': 0, 'driveTime': 30, 'minThresholdDeliveryTime': 0, 'maxThresholdDeliveryTime': 0, 'totalTime': 0, 'delayTime': None, 'maxTotalTime': None, 'minTotalTime': None, 'action': None, 'openAtEta': None, '__typename': 'Detail'}, '__typename': 'DeliveryData'}",cannot deliver,,,113018,False,True,False,False,0.0,https://cdn.snapp.express/media/cache/vendor_logo/uploads/images/vendors/logos/6561ab8b29a9a.png,0.0,70000.0,70000.0,['آنلاین'],"{'tomorrow': {'weekDay': 'tomorrow', 'name': 'فردا', 'intervals': [{'label': '10:30 تا 11:00', 'value': '2024-08-27 10:45:00', '__typename': 'Intervals'}, {'label': '11:00 تا 11:30', 'value': '2024-08-27 11:15:00', '__typename': 'Intervals'}, {'label': '11:30 تا 12:00', 'value': '2024-08-27 11:45:00', '__typename': 'Intervals'}, {'label': '12:00 تا 12:30', 'value': '2024-08-27 12:15:00', '__typename': 'Intervals'}, {'label': '12:30 تا 13:00', 'value': '2024-08-27 12:45:00', '__typename': 'Intervals'}, {'label': '13:00 تا 13:30', 'value': '2024-08-27 13:15:00', '__typename': 'Intervals'}, {'label': '13:30 تا 14:00', 'value': '2024-08-27 13:45:00', '__typename': 'Intervals'}, {'label': '14:00 تا 14:30', 'value': '2024-08-27 14:15:00', '__typename': 'Intervals'}, {'label': '14:30 تا 15:00', 'value': '2024-08-27 14:45:00', '__typename': 'Intervals'}, {'label': '15:00 تا 15:30', 'value': '2024-08-27 15:15:00', '__typename': 'Intervals'}, {'label': '15:30 تا 16:00', 'value': '2024-08-27 15:45:00', '__typename': 'Intervals'}, {'label': '16:00 تا 16:30', 'value': '2024-08-27 16:15:00', '__typename': 'Intervals'}, {'label': '16:30 تا 17:00', 'value': '2024-08-27 16:45:00', '__typename': 'Intervals'}, {'label': '17:00 تا 17:30', 'value': '2024-08-27 17:15:00', '__typename': 'Intervals'}, {'label': '17:30 تا 18:00', 'value': '2024-08-27 17:45:00', '__typename': 'Intervals'}, {'label': '18:00 تا 18:30', 'value': '2024-08-27 18:15:00', '__typename': 'Intervals'}, {'label': '18:30 تا 19:00', 'value': '2024-08-27 18:45:00', '__typename': 'Intervals'}, {'label': '19:00 تا 19:30', 'value': '2024-08-27 19:15:00', '__typename': 'Intervals'}, {'label': '19:30 تا 20:00', 'value': '2024-08-27 19:45:00', '__typename': 'Intervals'}, {'label': '20:00 تا 20:30', 'value': '2024-08-27 20:15:00', '__typename': 'Intervals'}, {'label': '20:30 تا 21:00', 'value': '2024-08-27 20:45:00', '__typename': 'Intervals'}, {'label': '21:00 تا 21:30', 'value': '2024-08-27 21:15:00', '__typename': 'Intervals'}, {'label': '21:30 تا 22:00', 'value': '2024-08-27 21:45:00', '__typename': 'Intervals'}, {'label': '22:00 تا 22:30', 'value': '2024-08-27 22:15:00', '__typename': 'Intervals'}, {'label': '22:30 تا 23:00', 'value': '2024-08-27 22:45:00', '__typename': 'Intervals'}, {'label': '23:00 تا 23:30', 'value': '2024-08-27 23:15:00', '__typename': 'Intervals'}], '__typename': 'Tomorrow'}, 'today': {'weekDay': 'today', 'name': 'امروز', 'intervals': [{'label': '17:15 تا 17:45', 'value': '2024-08-26 17:30:00', '__typename': 'Intervals'}, {'label': '17:45 تا 18:15', 'value': '2024-08-26 18:00:00', '__typename': 'Intervals'}, {'label': '18:15 تا 18:45', 'value': '2024-08-26 18:30:00', '__typename': 'Intervals'}, {'label': '18:45 تا 19:15', 'value': '2024-08-26 19:00:00', '__typename': 'Intervals'}, {'label': '19:15 تا 19:45', 'value': '2024-08-26 19:30:00', '__typename': 'Intervals'}, {'label': '19:45 تا 20:15', 'value': '2024-08-26 20:00:00', '__typename': 'Intervals'}, {'label': '20:15 تا 20:45', 'value': '2024-08-26 20:30:00', '__typename': 'Intervals'}, {'label': '20:45 تا 21:15', 'value': '2024-08-26 21:00:00', '__typename': 'Intervals'}, {'label': '21:15 تا 21:45', 'value': '2024-08-26 21:30:00', '__typename': 'Intervals'}, {'label': '21:45 تا 22:15', 'value': '2024-08-26 22:00:00', '__typename': 'Intervals'}, {'label': '22:15 تا 22:45', 'value': '2024-08-26 22:30:00', '__typename': 'Intervals'}, {'label': '22:45 تا 23:15', 'value': '2024-08-26 23:00:00', '__typename': 'Intervals'}, {'label': '23:15 تا 23:45', 'value': '2024-08-26 23:30:00', '__typename': 'Intervals'}], '__typename': 'Today'}, '__typename': 'PreOrderSchedule'}",TODAY_TOMORROW,"{'weekDay': 'today', 'name': 'امروز', 'intervals': [{'label': '17:15 تا 17:45', 'value': '2024-08-26 17:30:00', '__typename': 'Intervals'}, {'label': '17:45 تا 18:15', 'value': '2024-08-26 18:00:00', '__typename': 'Intervals'}, {'label': '18:15 تا 18:45', 'value': '2024-08-26 18:30:00', '__typename': 'Intervals'}, {'label': '18:45 تا 19:15', 'value': '2024-08-26 19:00:00', '__typename': 'Intervals'}, {'label': '19:15 تا 19:45', 'value': '2024-08-26 19:30:00', '__typename': 'Intervals'}, {'label': '19:45 تا 20:15', 'value': '2024-08-26 20:00:00', '__typename': 'Intervals'}, {'label': '20:15 تا 20:45', 'value': '2024-08-26 20:30:00', '__typename': 'Intervals'}, {'label': '20:45 تا 21:15', 'value': '2024-08-26 21:00:00', '__typename': 'Intervals'}, {'label': '21:15 تا 21:45', 'value': '2024-08-26 21:30:00', '__typename': 'Intervals'}, {'label': '21:45 تا 22:15', 'value': '2024-08-26 22:00:00', '__typename': 'Intervals'}, {'label': '22:15 تا 22:45', 'value': '2024-08-26 22:30:00', '__typename': 'Intervals'}, {'label': '22:45 تا 23:15', 'value': '2024-08-26 23:00:00', '__typename': 'Intervals'}, {'label': '23:15 تا 23:45', 'value': '2024-08-26 23:30:00', '__typename': 'Intervals'}], '__typename': 'Today'}","{'weekDay': 'tomorrow', 'name': 'فردا', 'intervals': [{'label': '10:30 تا 11:00', 'value': '2024-08-27 10:45:00', '__typename': 'Intervals'}, {'label': '11:00 تا 11:30', 'value': '2024-08-27 11:15:00', '__typename': 'Intervals'}, {'label': '11:30 تا 12:00', 'value': '2024-08-27 11:45:00', '__typename': 'Intervals'}, {'label': '12:00 تا 12:30', 'value': '2024-08-27 12:15:00', '__typename': 'Intervals'}, {'label': '12:30 تا 13:00', 'value': '2024-08-27 12:45:00', '__typename': 'Intervals'}, {'label': '13:00 تا 13:30', 'value': '2024-08-27 13:15:00', '__typename': 'Intervals'}, {'label': '13:30 تا 14:00', 'value': '2024-08-27 13:45:00', '__typename': 'Intervals'}, {'label': '14:00 تا 14:30', 'value': '2024-08-27 14:15:00', '__typename': 'Intervals'}, {'label': '14:30 تا 15:00', 'value': '2024-08-27 14:45:00', '__typename': 'Intervals'}, {'label': '15:00 تا 15:30', 'value': '2024-08-27 15:15:00', '__typename': 'Intervals'}, {'label': '15:30 تا 16:00', 'value': '2024-08-27 15:45:00', '__typename': 'Intervals'}, {'label': '16:00 تا 16:30', 'value': '2024-08-27 16:15:00', '__typename': 'Intervals'}, {'label': '16:30 تا 17:00', 'value': '2024-08-27 16:45:00', '__typename': 'Intervals'}, {'label': '17:00 تا 17:30', 'value': '2024-08-27 17:15:00', '__typename': 'Intervals'}, {'label': '17:30 تا 18:00', 'value': '2024-08-27 17:45:00', '__typename': 'Intervals'}, {'label': '18:00 تا 18:30', 'value': '2024-08-27 18:15:00', '__typename': 'Intervals'}, {'label': '18:30 تا 19:00', 'value': '2024-08-27 18:45:00', '__typename': 'Intervals'}, {'label': '19:00 تا 19:30', 'value': '2024-08-27 19:15:00', '__typename': 'Intervals'}, {'label': '19:30 تا 20:00', 'value': '2024-08-27 19:45:00', '__typename': 'Intervals'}, {'label': '20:00 تا 20:30', 'value': '2024-08-27 20:15:00', '__typename': 'Intervals'}, {'label': '20:30 تا 21:00', 'value': '2024-08-27 20:45:00', '__typename': 'Intervals'}, {'label': '21:00 تا 21:30', 'value': '2024-08-27 21:15:00', '__typename': 'Intervals'}, {'label': '21:30 تا 22:00', 'value': '2024-08-27 21:45:00', '__typename': 'Intervals'}, {'label': '22:00 تا 22:30', 'value': '2024-08-27 22:15:00', '__typename': 'Intervals'}, {'label': '22:30 تا 23:00', 'value': '2024-08-27 22:45:00', '__typename': 'Intervals'}, {'label': '23:00 تا 23:30', 'value': '2024-08-27 23:15:00', '__typename': 'Intervals'}], '__typename': 'Tomorrow'}",3.9,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 0, '__typename': 'ReviewStars'}","[{'weekDay': 1, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 2, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 3, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 4, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 5, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 6, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}, {'weekDay': 7, 'allDay': False, 'startHour': '10:00', 'stopHour': '23:59', 'type': 'OPENED', 'scheduleType': 'normal', 'weight': 1, '__typename': 'Schedules'}]",ACTIVE,4.0,سوپرمارکت دی مارکت,[],0.0,4,آدرس انتخابی شما خارج از محدوده سرویس دهی است.,31.285248,48.644456
